id,DASP,1,2,3,4,5,6,7,8,9,10
1a3fed4a065718e78e0354cf8eee36e5,"[2.0, 10.0]",0,1,0,0,0,0,0,0,0,1
2ee2dcf24eb99743fbe0392f8bf6ad4b,"[1.0, 2.0, 10.0]",1,1,0,0,0,0,0,0,0,1
35f0c6baa4cfaa3c4890f332f0b19758,[10.0],0,0,0,0,0,0,0,0,0,1
40edf8345391a754091af7ba7b28678f,"[1.0, 2.0, 3, 4.0, 5.0, 8.0, 10]",1,1,1,1,1,0,0,1,0,1
52b192177711c0e46c4ff379014f10e3,[10.0],0,0,0,0,0,0,0,0,0,1
571a03ada9deda17253fa276d1eca7e4,"[1.0, 2.0, 3, 5.0, 8.0, 10.0]",1,1,1,0,1,0,0,1,0,1
6ae664310e55006657614c53629a4da9,"[1.0, 10.0]",1,0,0,0,0,0,0,0,0,1
98cfc03fad0393f425923faf55d2155a,"[1.0, 10.0, 4.0, 5.0]",1,0,0,1,1,0,0,0,0,1
9fd24ca39786ffae28da3201cb595a93,"[2.0, 10.0]",0,1,0,0,0,0,0,0,0,1
b155d7b39f24a8146543e101a00dc241,"[10.0, 2.0]",0,1,0,0,0,0,0,0,0,1
bbb71945c27adb7e562bb42ab3a610bb,[10.0],0,0,0,0,0,0,0,0,0,1
c21dc8ea873bfbdd614e04003fe63962,"[10.0, 2.0, 3]",0,1,1,0,0,0,0,0,0,1
cd7b42cc3b01f08f57ba4c593dd9cf9a,"[1.0, 10.0, 4.0, 5.0]",1,0,0,1,1,0,0,0,0,1
dd96e3835ae476f094395821731716f0,"[10.0, 2.0, 3]",0,1,1,0,0,0,0,0,0,1
e437f13dddf0769cf338314f3d2d1aad,"[1.0, 2.0, 10.0, 5.0]",1,1,0,0,1,0,0,0,0,1
f1d29c04e1131e4beb757fe72dcf7224,"[1.0, 10.0]",1,0,0,0,0,0,0,0,0,1
