id,DASP,1,2,3,4,5,6,7,8,9,10
037b28dd4a4145b2363c3e823896d5ba,[10.0],0,0,0,0,0,0,0,0,0,1
0c11eade660c549fd30cc7b4007f6ef2,[],0,0,0,0,0,0,0,0,0,0
0cdbbeab4de6b46689588c1ae5d2e97c,[10.0],0,0,0,0,0,0,0,0,0,1
0cdc64278f3169e4b4be494f50a9067f,[10.0],0,0,0,0,0,0,0,0,0,1
10a0dbd8490e8e1d2369b66bf7ea6c0c,[10.0],0,0,0,0,0,0,0,0,0,1
12d3b6e46ba8276510e366c348bc13cf,[],0,0,0,0,0,0,0,0,0,0
1eab29a5b44cb226c06cff3ad49782aa,[],0,0,0,0,0,0,0,0,0,0
22fc1f0341e063e69a7757e8ce96d153,[],0,0,0,0,0,0,0,0,0,0
25da2b1b1e77bba58cf234eac71ad996,[10.0],0,0,0,0,0,0,0,0,0,1
27bc70fee1ba95b4278050baa580c02d,[],0,0,0,0,0,0,0,0,0,0
286b79c7751e24ec56dc3e017b752c2d,[10.0],0,0,0,0,0,0,0,0,0,1
2df19a9e14258e4ccd927da453faca58,[10.0],0,0,0,0,0,0,0,0,0,1
32f3ebc6f4e87a2e694149ccd94f91fa,[],0,0,0,0,0,0,0,0,0,0
33f2be2e1138eeb24108e39c23ed1aac,[10.0],0,0,0,0,0,0,0,0,0,1
353f4415992e2b4ee5c1a0d3e49e95c0,[10.0],0,0,0,0,0,0,0,0,0,1
384ff64be93df3ce699995083aaa69c2,[10.0],0,0,0,0,0,0,0,0,0,1
417de51398cd0abd60af4939880daee5,[],0,0,0,0,0,0,0,0,0,0
43c1aafd835e7d0696476c5b669aafbe,[10.0],0,0,0,0,0,0,0,0,0,1
447f15be04cd6f0477f1a0257c881733,[],0,0,0,0,0,0,0,0,0,0
4610c460c14ad66ac1653b298e4a0743,[10.0],0,0,0,0,0,0,0,0,0,1
486bc836595df143884f54a835491741,[10.0],0,0,0,0,0,0,0,0,0,1
496d4aaf2411621a61975ed7495b426a,[10.0],0,0,0,0,0,0,0,0,0,1
4e549dc1a7f59c779ab614437fd6c26d,[10.0],0,0,0,0,0,0,0,0,0,1
54333990752c100afa6dca3af363c950,[10.0],0,0,0,0,0,0,0,0,0,1
54a416b397e2725d7b7982b42b4d930a,"[2.0, 10.0]",0,1,0,0,0,0,0,0,0,1
56db50c77b9d2b6960c93e739e7592b9,[10.0],0,0,0,0,0,0,0,0,0,1
56f2869b2219a217fa7f0523a3c738f1,[],0,0,0,0,0,0,0,0,0,0
5779579f9ba8cd1df1d151db09b2ace5,[10.0],0,0,0,0,0,0,0,0,0,1
5bedf6bbf39fbf476429737541632f60,[],0,0,0,0,0,0,0,0,0,0
5fe1361f2c3f5f849d45a42ce014f7e9,[10.0],0,0,0,0,0,0,0,0,0,1
61100e940002287986287c56b94e1c1c,[],0,0,0,0,0,0,0,0,0,0
63753d986c8c3294de2b15caf9b24f66,[10.0],0,0,0,0,0,0,0,0,0,1
66bdef17fd9bb9e1afc0a910763d9f2e,[],0,0,0,0,0,0,0,0,0,0
6c95c2086e5a58f7a5fbede278fd7aff,[10.0],0,0,0,0,0,0,0,0,0,1
6cb8409b6c9e9271ee3264a63dafc311,[],0,0,0,0,0,0,0,0,0,0
6d9482b4cd3474f56302fa9e0aa11b9a,[10.0],0,0,0,0,0,0,0,0,0,1
6ec9a5576cdb930ffb9a1446cef62006,[10.0],0,0,0,0,0,0,0,0,0,1
6fa603e74548ec06302ec18baa4b9bee,[10.0],0,0,0,0,0,0,0,0,0,1
73ae836135de464262086a9f1961be11,[],0,0,0,0,0,0,0,0,0,0
7c5b0f00a1967841b0776554d987d20c,[],0,0,0,0,0,0,0,0,0,0
7f5c1fd4bbfc11ac43e5996e0ed4fbd6,[10.0],0,0,0,0,0,0,0,0,0,1
7fb51a9a6290fee01fec0c1476d1bc79,[],0,0,0,0,0,0,0,0,0,0
814a9f9ceedc8c5059d301ce58bc3a51,[],0,0,0,0,0,0,0,0,0,0
828105a81b9c451dad83348131c07d5d,[10.0],0,0,0,0,0,0,0,0,0,1
85b7df96a3e81b56ad5a89dec6529cb6,[10.0],0,0,0,0,0,0,0,0,0,1
882a21aa1d44151b11139ef0c0c887ab,[10.0],0,0,0,0,0,0,0,0,0,1
88d49d35714aa4307486e281736067d2,[],0,0,0,0,0,0,0,0,0,0
88f76d47fd48a0d7142dd77c6eb24e86,[],0,0,0,0,0,0,0,0,0,0
