id,DASP,1,2,3,4,5,6,7,8,9,10
03d0baf5a3e31dda5d1efe05d40658d8,[],0,0,0,0,0,0,0,0,0,0
0577326ac4a685c6148dde8eac56236f,[],0,0,0,0,0,0,0,0,0,0
05a16bca48750b9ea9e52f8412b4cf63,[],0,0,0,0,0,0,0,0,0,0
0613172bdabca2110b68a474022387b6,[],0,0,0,0,0,0,0,0,0,0
0970ec7cf5331089986386e015e189a9,[],0,0,0,0,0,0,0,0,0,0
0e7d44697efe5ffbd4a6888f9254516c,[],0,0,0,0,0,0,0,0,0,0
102a618824753eaad17a77509c445010,[],0,0,0,0,0,0,0,0,0,0
1ba89f80d689bee67f579860b18bd57f,[],0,0,0,0,0,0,0,0,0,0
1cf4ed67642a496429b5e106368e4a23,[],0,0,0,0,0,0,0,0,0,0
1ff0e80d13c4b745b35c863a71f92e50,[],0,0,0,0,0,0,0,0,0,0
240a616e476949c576890ec80badfc2f,[5.0],0,0,0,0,1,0,0,0,0,0
24e275cd428302d00544503d940ffdd0,[],0,0,0,0,0,0,0,0,0,0
2ad455fca27f80c82c8003151942be9a,[],0,0,0,0,0,0,0,0,0,0
2b1691f078e8931c315246fed178def2,[],0,0,0,0,0,0,0,0,0,0
2c56aaa9755a0ec3fa4cc690269414a8,[],0,0,0,0,0,0,0,0,0,0
2d516f3e19729be9001860c518474022,[],0,0,0,0,0,0,0,0,0,0
32e4857e9226cfd10b25785bf4129234,[],0,0,0,0,0,0,0,0,0,0
3b9d14aa628910698c544f9ae3162922,[],0,0,0,0,0,0,0,0,0,0
4198b0cc758eb6af1b8bedbd4ed4253e,[],0,0,0,0,0,0,0,0,0,0
424c69bd0b1d3c4d153c99eddce01b27,[],0,0,0,0,0,0,0,0,0,0
444702f3cb9069ca641b13c121b3ec93,[],0,0,0,0,0,0,0,0,0,0
505345e7fb02a545f62026df5b7ae895,[],0,0,0,0,0,0,0,0,0,0
5436a080bd0e6bb074c165d6d7b8cba4,[],0,0,0,0,0,0,0,0,0,0
5b95163f116e90cfe702a5e6aa99a04e,[],0,0,0,0,0,0,0,0,0,0
66c46209cfe6de4b1fe253c06763b809,[],0,0,0,0,0,0,0,0,0,0
6729294c7f924f186f54baf301a743af,[],0,0,0,0,0,0,0,0,0,0
68f13a52f8cf87ea0cb8d5d94ca1ca9b,[],0,0,0,0,0,0,0,0,0,0
6a08c4751470fa5406cf416acf404220,[],0,0,0,0,0,0,0,0,0,0
730f512b4e7a90ffb1776a2edd87101b,[],0,0,0,0,0,0,0,0,0,0
816d6a19201b207309c5dbecfa2d7df6,[],0,0,0,0,0,0,0,0,0,0
82ea737c40b789654430a99df7e6247c,[],0,0,0,0,0,0,0,0,0,0
84eed6d15252786519030e276969c245,[5.0],0,0,0,0,1,0,0,0,0,0
86b74ca754fe81a08555649dff7e67e7,[],0,0,0,0,0,0,0,0,0,0
8af84449b0a1b225c9bbc6667028f723,[],0,0,0,0,0,0,0,0,0,0
8d493331742f4b9dc41130baa5fafd4d,[],0,0,0,0,0,0,0,0,0,0
91a61edc3f95d893a95cc83f31e2c85f,[5.0],0,0,0,0,1,0,0,0,0,0
91ccd3e999b8b46d20346233a4bf94ee,[],0,0,0,0,0,0,0,0,0,0
9418c9859cbec47ca68d1b54a9e8c7ab,[],0,0,0,0,0,0,0,0,0,0
984a0864d656cc2eb6127ae45e35f72b,[],0,0,0,0,0,0,0,0,0,0
9c2be4429af8b87a8f2503f359c2f35f,[],0,0,0,0,0,0,0,0,0,0
9e60d542b54aa9ae929337976d91d690,[],0,0,0,0,0,0,0,0,0,0
a55fc952b9b88bc6b2132fefa5bec42a,[],0,0,0,0,0,0,0,0,0,0
a643d34bfd7cff34c3eb49200efc0206,[],0,0,0,0,0,0,0,0,0,0
a7c4c78a08253d3b97a58085b3f2670d,[],0,0,0,0,0,0,0,0,0,0
a89df95beb41ba9c1d14b6eae1f99a5a,[],0,0,0,0,0,0,0,0,0,0
b0f34ed474d95b0acea675f02f9d3661,[],0,0,0,0,0,0,0,0,0,0
b66f5be274cc890909aa842c47d99652,[],0,0,0,0,0,0,0,0,0,0
b693081356bb432754f33a022e3a842f,[],0,0,0,0,0,0,0,0,0,0
bfde15c487502cceddb4c4778e3e6ec7,[],0,0,0,0,0,0,0,0,0,0
cba789d9d45cf0a702b75e4cb9ca5d88,[],0,0,0,0,0,0,0,0,0,0
cbe4e1a3be73b3d3cb151202c48ea35b,[],0,0,0,0,0,0,0,0,0,0
cf25cfeec2c994df5c0da571fdc57328,[],0,0,0,0,0,0,0,0,0,0
d0e1632558ed52d924beb975f8c8bfcb,[],0,0,0,0,0,0,0,0,0,0
d5d543680c59c1f491a84bdb89c0a65a,[],0,0,0,0,0,0,0,0,0,0
d62613474ea7ae298987886ba3abd065,[5.0],0,0,0,0,1,0,0,0,0,0
d75ee0879c759e14e2c1c0553dd5f148,[],0,0,0,0,0,0,0,0,0,0
df10621383b581bfcba0b0ba59b5968f,[],0,0,0,0,0,0,0,0,0,0
e41c59a4fffd06867b4622dc84f6227f,[],0,0,0,0,0,0,0,0,0,0
ec3daf7826176e1719af886afdc202fd,[],0,0,0,0,0,0,0,0,0,0
ef2cd59c2cd5a53ead775833d6320ea7,[],0,0,0,0,0,0,0,0,0,0
f0765707dffab55d365be3234f36686e,[],0,0,0,0,0,0,0,0,0,0
f26ed098ddfa730dd9cebaaaab1bceac,[],0,0,0,0,0,0,0,0,0,0
f4f5521d8231f09f5145a06c6e55315f,[],0,0,0,0,0,0,0,0,0,0
f8d239d0de68cced8a4df21d91396edb,[],0,0,0,0,0,0,0,0,0,0
fecaf839766fc72798f0a61f3179f5f3,[],0,0,0,0,0,0,0,0,0,0
feda1a884bec87a72f8908de8e4e6bc4,[],0,0,0,0,0,0,0,0,0,0
