id,DASP,1,2,3,4,5,6,7,8,9,10
01dd4a2eacf1f751bcf9070bca20c3a2,"[1.0, 10.0, 2.0]",0,0,0,0,0.0,0,,0,,1
05fecfbf66b19b64ef7b468b71052fd5,"[1.0, 2.0, 3, 4.0, 5, 6.0, 10.0]",1,1,0,1,0.0,0,,0,,1
089e01197d3c63c63adec44544b827d0,"[10.0, 2.0, 4, 5]",0,0,0,0,0.0,0,,0,,1
0a657914023ad144786c19dd4d3c02c8,"[1.0, 2.0, 3, 4.0, 5, 6.0, 10.0]",1,1,0,1,0.0,0,,0,,1
0a7dcd7ad58d91e0373b21e4e4522cdf,"[10.0, 4.0]",0,0,0,1,0.0,0,,0,,1
0b1332e23b1204f98d5d2284a541dabe,"[1.0, 2.0, 4.0, 5.0, 8.0, 10.0]",1,0,0,1,1.0,0,,1,,1
10343475be320666b3b64f6794c90ebd,"[1.0, 2.0, 4.0, 5, 8.0, 10]",0,0,0,1,0.0,0,,1,,1
1149b94c18c82d758c7807100f960103,"[1.0, 2.0, 4, 8.0, 10]",0,0,0,0,0.0,0,,1,,1
12232158c649c2dd6591ae7adf8d4b0d,"[1.0, 2.0, 3, 4, 5, 10.0]",0,0,0,0,0.0,0,,0,,1
19925cf07a2ade1cf6893df777230fc9,"[1.0, 2.0, 3, 8.0, 10.0]",0,0,0,0,0.0,0,,1,,1
1b08279b5a676f50fc77288e962e7632,"[10, 2.0, 3]",0,1,0,0,0.0,0,,0,,1
1b1bfab3b26b94f0cfc340fde62736c8,"[1.0, 2.0, 3, 4.0, 5, 6.0, 10.0]",1,1,0,1,0.0,0,,0,,1
1fccc49820463b6455a167ee50fbdebd,"[1.0, 2.0, 3, 5.0, 8.0, 10.0]",0,0,0,0,1.0,0,,1,,1
23ab3ede29610bd47e71137a5018158e,"[10.0, 2.0, 3, 5]",0,1,0,0,0.0,0,,0,,1
244dae4d20ed64a10f8c412410b0c541,"[1.0, 2.0, 3, 4.0, 8.0, 10.0]",0,1,0,1,0.0,0,,1,,1
2670a1455a1ff1fc23d11215c8c78a54,"[10.0, 2.0, 4.0, 5.0]",0,0,0,1,0.0,0,,0,,1
27f15df89a4e097988f61c1a3e7d600e,"[1.0, 2.0, 3.0, 6.0, 8, 10.0]",1,0,1,0,0.0,0,,0,,1
291a71d5b94d48a9113beae8c5808a7a,"[1.0, 2.0, 3.0, 5.0, 10.0]",0,0,1,0,0.0,0,,0,,1
297c1aeb1d053290e8a137889b7d1c81,"[1.0, 2, 3.0, 4.0, 5, 8.0, 10.0]",1,0,1,1,0.0,0,,1,,1
2aa0463eab2d032082704363d95d759b,"[1.0, 2, 3.0, 4.0, 5, 8.0, 10.0]",1,0,1,1,0.0,0,,1,,1
