id,DASP,1,2,3,4,5,6,7,8,9,10
01dd4a2eacf1f751bcf9070bca20c3a2,[],0,0,0,0,0,0,0,0,0,0
05fecfbf66b19b64ef7b468b71052fd5,"[3, 2]",0,1,1,0,0,0,0,0,0,0
0a657914023ad144786c19dd4d3c02c8,"[3, 2]",0,1,1,0,0,0,0,0,0,0
12232158c649c2dd6591ae7adf8d4b0d,[3],0,0,1,0,0,0,0,0,0,0
19925cf07a2ade1cf6893df777230fc9,[3],0,0,1,0,0,0,0,0,0,0
1b08279b5a676f50fc77288e962e7632,"[3, 2]",0,1,1,0,0,0,0,0,0,0
1b1bfab3b26b94f0cfc340fde62736c8,"[3, 2]",0,1,1,0,0,0,0,0,0,0
1fccc49820463b6455a167ee50fbdebd,"[3, 2]",0,1,1,0,0,0,0,0,0,0
23ab3ede29610bd47e71137a5018158e,"[3, 2]",0,1,1,0,0,0,0,0,0,0
244dae4d20ed64a10f8c412410b0c541,"[3, 2]",0,1,1,0,0,0,0,0,0,0
2670a1455a1ff1fc23d11215c8c78a54,[],0,0,0,0,0,0,0,0,0,0
27f15df89a4e097988f61c1a3e7d600e,"[3, 2]",0,1,1,0,0,0,0,0,0,0
291a71d5b94d48a9113beae8c5808a7a,"[3, 2]",0,1,1,0,0,0,0,0,0,0
297c1aeb1d053290e8a137889b7d1c81,"[3, 2]",0,1,1,0,0,0,0,0,0,0
2aa0463eab2d032082704363d95d759b,"[3, 2]",0,1,1,0,0,0,0,0,0,0
2df7d405162a976fca745f8908b92ba9,"[3, 2]",0,1,1,0,0,0,0,0,0,0
2e8fd96ad2a73ae6e808291676e83167,"[3, 2]",0,1,1,0,0,0,0,0,0,0
393ff63c0199ed7185b34d4738e664b8,[],0,0,0,0,0,0,0,0,0,0
3b2d933606731de60cfd870cb1784de1,"[3, 2]",0,1,1,0,0,0,0,0,0,0
45c24011c68a85bea39d0e3760db60b1,[3],0,0,1,0,0,0,0,0,0,0
4703a8f7b7da3f307b26c9344414169c,"[3, 2]",0,1,1,0,0,0,0,0,0,0
47af77101e987ad95522794a53eca146,"[3, 2]",0,1,1,0,0,0,0,0,0,0
4f87729005429b2dd44d0a12a82719ca,[2],0,1,0,0,0,0,0,0,0,0
513fc960972bc7d29aeb3ee6ee5a96b9,"[3, 2]",0,1,1,0,0,0,0,0,0,0
528f5f115cd977485cac5602b20eb516,[3],0,0,1,0,0,0,0,0,0,0
