id,DASP,1,2,3,4,5,6,7,8,9,10
06c72a09a66dc22c9898ab9ca5cdaae9,[2],0,1,0,0,0,0,0,0,0,0
0761a37c97dccdc9d7f9d036e8588207,[2],0,1,0,0,0,0,0,0,0,0
07dfae0441fd39d7c11c113600f30091,"[3, 2]",0,1,1,0,0,0,0,0,0,0
081234acd7c565a6692e5ecd767fa464,"[3, 2]",0,1,1,0,0,0,0,0,0,0
0dbc325aa6f6923e3a4a925e3830c38a,"[3, 2]",0,1,1,0,0,0,0,0,0,0
0ddd1c046d2a572672c87f87e287a176,"[3, 2]",0,1,1,0,0,0,0,0,0,0
0f77d5a3a5121cabb56b39ee1e11aac4,[2],0,1,0,0,0,0,0,0,0,0
160b5628c19386cb7ca4da92e9da26f0,"[3, 2]",0,1,1,0,0,0,0,0,0,0
170efd3c08dd99667ce0bafd8e9ef6e3,"[3, 2]",0,1,1,0,0,0,0,0,0,0
17186f654d31fa50dc5f33c4eb221a23,"[3, 2]",0,1,1,0,0,0,0,0,0,0
17b002d621d0adb10714b85f9514369d,"[3, 2]",0,1,1,0,0,0,0,0,0,0
188ab807816ab491981f51fb9c18ac69,"[3, 2]",0,1,1,0,0,0,0,0,0,0
1911c4c3b3a9a2814a7b7a52f1de6008,"[3, 2]",0,1,1,0,0,0,0,0,0,0
1b15a0a530394a1ff5768af418ebfecc,"[3, 2]",0,1,1,0,0,0,0,0,0,0
1b3486dac06eb803b92f74b3f15e66e5,"[3, 2]",0,1,1,0,0,0,0,0,0,0
1c75347da7163c0e38239167e91113fb,"[3, 2]",0,1,1,0,0,0,0,0,0,0
1ce0fc02d1818d9abede82a0d7a27e4b,"[3, 2]",0,1,1,0,0,0,0,0,0,0
1cf130ed8e308a1667380df4f5484b8f,"[3, 2]",0,1,1,0,0,0,0,0,0,0
1d89df53144c08b845b4fc9facfe34ef,"[3, 2]",0,1,1,0,0,0,0,0,0,0
1f077783b64869c567cbf82382954b7a,"[3, 2]",0,1,1,0,0,0,0,0,0,0
2130c1d63bf4b83ef1554ce5a233ed74,"[3, 2]",0,1,1,0,0,0,0,0,0,0
23cdcd6d3e6ea50e02950ca2383949f3,"[3, 2]",0,1,1,0,0,0,0,0,0,0
